Time,ID1,ID2,S1,S2
256300,21,23,NUR,NUR
256320,1,23,ADM,NUR
256320,26,62,NUR,NUR
256320,11,30,MED,MED
256320,37,62,NUR,NUR
256320,23,62,NUR,NUR
256340,1,23,ADM,NUR
256340,16,30,MED,MED
256340,11,30,MED,MED
256340,37,62,NUR,NUR
256340,23,26,NUR,NUR
256340,23,62,NUR,NUR
256360,15,20,MED,NUR
256360,17,23,NUR,NUR
256360,16,30,MED,MED
256360,37,62,NUR,NUR
256360,23,56,NUR,PAT
256380,7,29,NUR,NUR
256380,29,64,NUR,ADM
256380,17,23,NUR,NUR
256380,37,62,NUR,NUR
256380,9,15,MED,MED
256400,7,29,NUR,NUR
256400,11,48,MED,PAT
256400,17,23,NUR,NUR
256400,37,62,NUR,NUR
256400,15,37,MED,NUR
256400,23,56,NUR,PAT
256420,7,29,NUR,NUR
256420,17,23,NUR,NUR
256420,20,64,NUR,ADM
256420,37,62,NUR,NUR
256440,7,29,NUR,NUR
256440,15,21,MED,NUR
256440,37,62,NUR,NUR
256460,7,29,NUR,NUR
256460,37,62,NUR,NUR
256480,7,29,NUR,NUR
256480,7,23,NUR,NUR
256480,17,64,NUR,ADM
256480,37,62,NUR,NUR
256500,7,29,NUR,NUR
256500,23,64,NUR,ADM
256500,7,23,NUR,NUR
256500,37,62,NUR,NUR
256520,7,29,NUR,NUR
256520,7,23,NUR,NUR
256520,23,29,NUR,NUR
256520,37,62,NUR,NUR
256520,21,23,NUR,NUR
256540,7,29,NUR,NUR
256540,37,62,NUR,NUR
256560,7,29,NUR,NUR
256560,37,62,NUR,NUR
256580,7,29,NUR,NUR
256580,21,30,NUR,MED
256580,20,51,NUR,PAT
256580,37,62,NUR,NUR
256580,12,55,MED,PAT
256600,7,29,NUR,NUR
256600,29,64,NUR,ADM
256600,17,30,NUR,MED
256600,7,23,NUR,NUR
256600,23,29,NUR,NUR
256600,16,17,MED,NUR
256600,7,64,NUR,ADM
256600,12,55,MED,PAT
256620,17,30,NUR,MED
256620,7,23,NUR,NUR
256620,16,17,MED,NUR
256620,16,30,MED,MED
256620,7,64,NUR,ADM
256620,37,62,NUR,NUR
256640,23,64,NUR,ADM
256640,17,30,NUR,MED
256640,7,23,NUR,NUR
256640,7,64,NUR,ADM
256640,37,62,NUR,NUR
256660,23,64,NUR,ADM
256660,17,30,NUR,MED
256660,7,23,NUR,NUR
256660,16,17,MED,NUR
256660,21,30,NUR,MED
256660,7,64,NUR,ADM
256680,23,48,NUR,PAT
256680,17,30,NUR,MED
256680,16,17,MED,NUR
256680,7,64,NUR,ADM
256700,23,48,NUR,PAT
256700,16,17,MED,NUR
256700,21,30,NUR,MED
256700,7,64,NUR,ADM
256700,21,62,NUR,NUR
256700,15,62,MED,NUR
256720,23,48,NUR,PAT
256720,16,17,MED,NUR
256720,15,23,MED,NUR
256720,7,64,NUR,ADM
256720,21,62,NUR,NUR
256720,9,55,MED,PAT
256720,37,62,NUR,NUR
256740,49,62,PAT,NUR
256740,37,62,NUR,NUR
256740,37,49,NUR,PAT
256760,17,29,NUR,NUR
256760,49,62,PAT,NUR
256760,29,30,NUR,MED
256760,37,62,NUR,NUR
256760,37,49,NUR,PAT
256780,26,37,NUR,NUR
256780,29,30,NUR,MED
256800,26,37,NUR,NUR
256800,49,62,PAT,NUR
256800,16,30,MED,MED
256800,37,62,NUR,NUR
256800,37,49,NUR,PAT
256820,26,37,NUR,NUR
256820,23,64,NUR,ADM
256820,16,30,MED,MED
256820,37,62,NUR,NUR
256840,26,37,NUR,NUR
256840,23,64,NUR,ADM
256840,16,30,MED,MED
256840,37,62,NUR,NUR
256840,37,49,NUR,PAT
256860,23,64,NUR,ADM
256860,17,56,NUR,PAT
256860,7,45,NUR,PAT
256860,37,62,NUR,NUR
256860,37,49,NUR,PAT
256880,23,64,NUR,ADM
256880,7,64,NUR,ADM
256880,7,45,NUR,PAT
256880,37,62,NUR,NUR
256880,21,23,NUR,NUR
256900,23,64,NUR,ADM
256900,7,64,NUR,ADM
256900,21,23,NUR,NUR
256920,37,49,NUR,PAT
256940,49,62,PAT,NUR
256940,15,35,MED,MED
256940,7,21,NUR,NUR
256940,37,62,NUR,NUR
256960,9,45,MED,PAT
256960,15,35,MED,MED
256960,7,64,NUR,ADM
256960,15,62,MED,NUR
256980,12,15,MED,MED
256980,7,55,NUR,PAT
256980,15,62,MED,NUR
257000,12,15,MED,MED
257000,7,55,NUR,PAT
257000,9,15,MED,MED
257000,21,64,NUR,ADM
257000,37,49,NUR,PAT
257020,7,55,NUR,PAT
257020,9,15,MED,MED
257020,21,64,NUR,ADM
257020,29,62,NUR,NUR
257040,23,29,NUR,NUR
257040,7,55,NUR,PAT
257040,23,62,NUR,NUR
257040,29,62,NUR,NUR
257040,37,49,NUR,PAT
257060,21,45,NUR,PAT
257060,7,55,NUR,PAT
257060,7,64,NUR,ADM
257080,55,64,PAT,ADM
257080,49,62,PAT,NUR
257080,21,45,NUR,PAT
257080,7,64,NUR,ADM
257080,37,62,NUR,NUR
257100,23,64,NUR,ADM
257100,9,35,MED,MED
257100,21,45,NUR,PAT
257100,7,64,NUR,ADM
257100,18,29,MED,NUR
257120,20,42,NUR,PAT
257120,21,45,NUR,PAT
257120,20,26,NUR,NUR
257120,21,64,NUR,ADM
257120,15,62,MED,NUR
257120,37,49,NUR,PAT
257120,21,23,NUR,NUR
257140,23,64,NUR,ADM
257140,21,45,NUR,PAT
257140,7,55,NUR,PAT
257140,15,37,MED,NUR
257160,23,64,NUR,ADM
257160,20,42,NUR,PAT
257160,21,45,NUR,PAT
257160,7,55,NUR,PAT
257160,20,26,NUR,NUR
257180,9,30,MED,MED
257180,23,64,NUR,ADM
257180,20,42,NUR,PAT
257180,26,42,NUR,PAT
257180,53,64,PAT,ADM
257180,21,45,NUR,PAT
257180,7,45,NUR,PAT
257180,20,26,NUR,NUR
257200,9,30,MED,MED
257200,23,64,NUR,ADM
257200,20,42,NUR,PAT
257200,7,23,NUR,NUR
257200,53,64,PAT,ADM
257200,21,45,NUR,PAT
257200,7,55,NUR,PAT
257200,7,45,NUR,PAT
257200,37,49,NUR,PAT
257220,20,42,NUR,PAT
257220,23,29,NUR,NUR
257220,26,42,NUR,PAT
257220,21,45,NUR,PAT
257220,7,55,NUR,PAT
257220,9,15,MED,MED
257220,20,26,NUR,NUR
257240,62,73,NUR,PAT
257240,9,30,MED,MED
257240,20,42,NUR,PAT
257240,23,29,NUR,NUR
257240,26,42,NUR,PAT
257240,21,45,NUR,PAT
257240,7,55,NUR,PAT
257240,15,30,MED,MED
257240,9,15,MED,MED
257260,62,73,NUR,PAT
257260,7,29,NUR,NUR
257260,9,30,MED,MED
257260,20,42,NUR,PAT
257260,21,29,NUR,NUR
257260,23,29,NUR,NUR
257260,15,20,MED,NUR
257260,26,42,NUR,PAT
257260,21,45,NUR,PAT
257260,15,26,MED,NUR
257260,37,49,NUR,PAT
257260,21,23,NUR,NUR
257260,23,53,NUR,PAT
257280,62,73,NUR,PAT
257280,7,29,NUR,NUR
257280,9,30,MED,MED
257280,20,42,NUR,PAT
257280,21,29,NUR,NUR
257280,7,23,NUR,NUR
257280,23,29,NUR,NUR
257280,15,20,MED,NUR
257280,26,42,NUR,PAT
257280,7,21,NUR,NUR
257280,15,26,MED,NUR
257280,20,26,NUR,NUR
257280,21,23,NUR,NUR
257300,62,73,NUR,PAT
257300,7,29,NUR,NUR
257300,9,30,MED,MED
257300,15,42,MED,PAT
257300,20,42,NUR,PAT
257300,7,23,NUR,NUR
257300,23,29,NUR,NUR
257300,15,26,MED,NUR
257300,20,26,NUR,NUR
257320,15,42,MED,PAT
257320,23,64,NUR,ADM
257320,20,42,NUR,PAT
257320,29,45,NUR,PAT
257320,7,23,NUR,NUR
257320,15,26,MED,NUR
257320,7,64,NUR,ADM
257320,20,26,NUR,NUR
257340,7,29,NUR,NUR
257340,15,42,MED,PAT
257340,29,64,NUR,ADM
257340,23,64,NUR,ADM
257340,20,42,NUR,PAT
257340,7,23,NUR,NUR
257340,23,29,NUR,NUR
257340,15,20,MED,NUR
257340,26,42,NUR,PAT
257340,15,26,MED,NUR
257340,7,64,NUR,ADM
257340,20,26,NUR,NUR
257340,23,37,NUR,NUR
257360,7,29,NUR,NUR
257360,29,37,NUR,NUR
257360,15,42,MED,PAT
257360,29,64,NUR,ADM
257360,20,42,NUR,PAT
257360,7,23,NUR,NUR
257360,15,20,MED,NUR
257360,7,37,NUR,NUR
257360,15,26,MED,NUR
257360,7,64,NUR,ADM
257360,37,64,NUR,ADM
257360,20,26,NUR,NUR
257360,23,37,NUR,NUR
257380,29,37,NUR,NUR
257380,15,42,MED,PAT
257380,20,42,NUR,PAT
257380,7,23,NUR,NUR
257380,17,29,NUR,NUR
257380,15,20,MED,NUR
257380,26,42,NUR,PAT
257380,7,64,NUR,ADM
257380,37,64,NUR,ADM
257380,30,56,MED,PAT
257380,23,37,NUR,NUR
257400,15,42,MED,PAT
257400,17,37,NUR,NUR
257400,23,64,NUR,ADM
257400,20,42,NUR,PAT
257400,7,23,NUR,NUR
257400,15,20,MED,NUR
257400,26,42,NUR,PAT
257400,21,45,NUR,PAT
257400,7,64,NUR,ADM
257420,17,37,NUR,NUR
257420,23,64,NUR,ADM
257420,7,23,NUR,NUR
257420,17,64,NUR,ADM
257420,15,20,MED,NUR
257420,17,23,NUR,NUR
257420,21,45,NUR,PAT
257420,23,51,NUR,PAT
257440,15,42,MED,PAT
257440,17,37,NUR,NUR
257440,20,42,NUR,PAT
257440,15,20,MED,NUR
257440,21,45,NUR,PAT
257440,15,26,MED,NUR
257440,23,51,NUR,PAT
257440,17,49,NUR,PAT
257440,7,72,NUR,PAT
257440,7,12,NUR,MED
257440,37,49,NUR,PAT
257460,15,42,MED,PAT
257460,17,37,NUR,NUR
257460,20,42,NUR,PAT
257460,15,20,MED,NUR
257460,15,26,MED,NUR
257460,17,49,NUR,PAT
257460,37,49,NUR,PAT
257480,15,42,MED,PAT
257480,17,37,NUR,NUR
257480,20,42,NUR,PAT
257480,51,64,PAT,ADM
257480,15,20,MED,NUR
257480,21,45,NUR,PAT
257500,20,42,NUR,PAT
257500,7,23,NUR,NUR
257500,15,20,MED,NUR
257500,21,45,NUR,PAT
257500,7,64,NUR,ADM
257500,37,64,NUR,ADM
257500,37,62,NUR,NUR
257500,23,62,NUR,NUR
257520,7,23,NUR,NUR
257520,21,45,NUR,PAT
257520,15,26,MED,NUR
257520,7,64,NUR,ADM
257520,37,62,NUR,NUR
257520,53,62,PAT,NUR
257540,37,62,NUR,NUR
257540,53,62,PAT,NUR
257560,15,20,MED,NUR
257560,21,45,NUR,PAT
257560,37,62,NUR,NUR
257560,53,62,PAT,NUR
257580,23,64,NUR,ADM
257580,7,23,NUR,NUR
257580,15,20,MED,NUR
257580,7,64,NUR,ADM
257580,37,62,NUR,NUR
257580,53,62,PAT,NUR
257600,15,35,MED,MED
257600,21,45,NUR,PAT
257600,37,62,NUR,NUR
257600,53,62,PAT,NUR
257620,37,62,NUR,NUR
257620,26,64,NUR,ADM
257640,7,23,NUR,NUR
257640,15,20,MED,NUR
257640,21,45,NUR,PAT
257640,37,62,NUR,NUR
257640,53,62,PAT,NUR
257660,11,48,MED,PAT
257660,7,23,NUR,NUR
257660,37,62,NUR,NUR
257660,53,62,PAT,NUR
257680,11,48,MED,PAT
257680,37,62,NUR,NUR
257700,37,62,NUR,NUR
257720,7,23,NUR,NUR
257720,21,45,NUR,PAT
257720,37,62,NUR,NUR
257720,11,16,MED,MED
257740,21,45,NUR,PAT
257740,37,62,NUR,NUR
257740,11,16,MED,MED
257760,7,23,NUR,NUR
257760,37,62,NUR,NUR
257760,11,16,MED,MED
257780,37,45,NUR,PAT
257780,37,62,NUR,NUR
257800,45,62,PAT,NUR
257800,37,45,NUR,PAT
257800,37,62,NUR,NUR
257800,26,64,NUR,ADM
257800,11,16,MED,MED
257820,7,23,NUR,NUR
257820,21,45,NUR,PAT
257820,26,64,NUR,ADM
257820,11,16,MED,MED
257840,7,16,NUR,MED
257840,11,16,MED,MED
257860,15,20,MED,NUR
257860,37,45,NUR,PAT
257860,37,62,NUR,NUR
257880,37,45,NUR,PAT
257880,21,62,NUR,NUR
257880,37,62,NUR,NUR
257900,15,20,MED,NUR
257900,15,51,MED,PAT
257900,37,45,NUR,PAT
257900,30,56,MED,PAT
257900,37,62,NUR,NUR
257920,15,20,MED,NUR
257920,21,45,NUR,PAT
257920,7,11,NUR,MED
257920,30,56,MED,PAT
257920,37,62,NUR,NUR
257940,15,20,MED,NUR
257940,21,45,NUR,PAT
257940,7,11,NUR,MED
257940,37,62,NUR,NUR
257960,7,23,NUR,NUR
257960,15,20,MED,NUR
257960,37,45,NUR,PAT
257980,7,23,NUR,NUR
257980,15,20,MED,NUR
257980,7,11,NUR,MED
257980,37,45,NUR,PAT
257980,30,56,MED,PAT
258000,15,20,MED,NUR
258000,21,45,NUR,PAT
258000,37,45,NUR,PAT
258000,30,56,MED,PAT
258020,15,20,MED,NUR
258020,21,45,NUR,PAT
258040,15,20,MED,NUR
258040,21,45,NUR,PAT
258040,7,11,NUR,MED
258040,30,56,MED,PAT
258060,15,20,MED,NUR
258060,15,51,MED,PAT
258060,21,45,NUR,PAT
258080,15,42,MED,PAT
258080,15,51,MED,PAT
258080,21,45,NUR,PAT
258080,37,62,NUR,NUR
258100,15,51,MED,PAT
258100,21,45,NUR,PAT
258100,37,64,NUR,ADM
258120,15,20,MED,NUR
258120,15,51,MED,PAT
258120,20,51,NUR,PAT
258120,37,62,NUR,NUR
258120,11,16,MED,MED
258140,11,21,MED,NUR
258140,15,20,MED,NUR
258140,15,51,MED,PAT
258140,37,62,NUR,NUR
258160,15,20,MED,NUR
258160,49,62,PAT,NUR
258160,15,51,MED,PAT
258160,37,62,NUR,NUR
258160,37,49,NUR,PAT
258180,11,21,MED,NUR
258180,17,64,NUR,ADM
258180,1,11,ADM,MED
258180,16,35,MED,MED
258200,17,21,NUR,NUR
258200,17,64,NUR,ADM
258200,15,20,MED,NUR
258200,49,62,PAT,NUR
258200,7,11,NUR,MED
258220,1,23,ADM,NUR
258220,17,64,NUR,ADM
258220,15,20,MED,NUR
258220,1,7,ADM,NUR
258240,11,21,MED,NUR
258240,7,23,NUR,NUR
258240,15,20,MED,NUR
258240,1,11,ADM,MED
258260,7,23,NUR,NUR
258260,11,16,MED,MED
258300,7,23,NUR,NUR
258320,15,20,MED,NUR
258320,15,21,MED,NUR
258340,15,20,MED,NUR
258340,49,62,PAT,NUR
258340,17,45,NUR,PAT
258360,49,62,PAT,NUR
258380,15,20,MED,NUR
258380,49,62,PAT,NUR
258380,15,26,MED,NUR
258400,17,21,NUR,NUR
258400,12,15,MED,MED
258400,15,20,MED,NUR
258400,49,62,PAT,NUR
258400,15,26,MED,NUR
258420,15,20,MED,NUR
258420,49,62,PAT,NUR
258420,37,62,NUR,NUR
258420,37,49,NUR,PAT
258440,17,21,NUR,NUR
258440,7,23,NUR,NUR
258440,15,20,MED,NUR
258440,49,62,PAT,NUR
258440,37,62,NUR,NUR
258440,37,49,NUR,PAT
258460,17,21,NUR,NUR
258460,7,23,NUR,NUR
258460,15,20,MED,NUR
258460,49,62,PAT,NUR
258460,30,56,MED,PAT
258460,37,62,NUR,NUR
258460,37,49,NUR,PAT
258480,1,23,ADM,NUR
258480,7,23,NUR,NUR
258480,15,20,MED,NUR
258480,49,62,PAT,NUR
258480,1,7,ADM,NUR
258480,37,62,NUR,NUR
258480,37,49,NUR,PAT
258500,7,23,NUR,NUR
258500,15,20,MED,NUR
258500,49,62,PAT,NUR
258500,1,7,ADM,NUR
258500,37,62,NUR,NUR
258500,37,49,NUR,PAT
258520,7,23,NUR,NUR
258520,15,20,MED,NUR
258520,37,62,NUR,NUR
258520,37,49,NUR,PAT
258540,17,21,NUR,NUR
258540,15,20,MED,NUR
258540,49,62,PAT,NUR
258540,1,7,ADM,NUR
258540,37,62,NUR,NUR
258540,37,49,NUR,PAT
258560,15,20,MED,NUR
258560,49,62,PAT,NUR
258560,12,35,MED,MED
258560,1,7,ADM,NUR
258560,37,62,NUR,NUR
258560,37,49,NUR,PAT
258580,17,21,NUR,NUR
258580,15,20,MED,NUR
258580,49,62,PAT,NUR
258580,37,62,NUR,NUR
258580,37,49,NUR,PAT
258600,30,56,MED,PAT
258600,37,49,NUR,PAT
258620,1,7,ADM,NUR
258620,37,62,NUR,NUR
258640,1,7,ADM,NUR
258660,1,7,ADM,NUR
258660,37,62,NUR,NUR
258680,37,48,NUR,PAT
258680,37,62,NUR,NUR
258700,1,23,ADM,NUR
258700,37,48,NUR,PAT
258700,37,62,NUR,NUR
258720,15,20,MED,NUR
258720,1,7,ADM,NUR
258720,37,62,NUR,NUR
258740,1,23,ADM,NUR
258740,15,20,MED,NUR
258740,37,62,NUR,NUR
258760,1,23,ADM,NUR
258760,15,20,MED,NUR
258760,37,62,NUR,NUR
258780,15,20,MED,NUR
258780,30,56,MED,PAT
258780,37,62,NUR,NUR
258800,7,23,NUR,NUR
258800,15,20,MED,NUR
258800,1,7,ADM,NUR
258800,37,62,NUR,NUR
258820,1,7,ADM,NUR
258820,37,62,NUR,NUR
258840,7,23,NUR,NUR
258840,15,20,MED,NUR
258840,30,56,MED,PAT
258840,1,7,ADM,NUR
258840,37,62,NUR,NUR
258860,15,20,MED,NUR
258860,37,62,NUR,NUR
258880,37,39,NUR,PAT
258880,30,56,MED,PAT
258880,37,62,NUR,NUR
258900,39,62,PAT,NUR
258900,37,39,NUR,PAT
258900,37,62,NUR,NUR
258920,39,62,PAT,NUR
258920,1,23,ADM,NUR
258920,15,18,MED,MED
258940,39,62,PAT,NUR
258940,7,23,NUR,NUR
258940,37,39,NUR,PAT
258940,37,62,NUR,NUR
258940,15,18,MED,MED
258960,39,62,PAT,NUR
258960,7,23,NUR,NUR
258960,37,39,NUR,PAT
258960,1,7,ADM,NUR
258960,37,62,NUR,NUR
258980,39,62,PAT,NUR
258980,7,23,NUR,NUR
258980,37,39,NUR,PAT
258980,1,7,ADM,NUR
258980,37,62,NUR,NUR
259000,1,23,ADM,NUR
259000,7,23,NUR,NUR
259000,37,62,NUR,NUR
259000,23,26,NUR,NUR
259020,1,26,ADM,NUR
259020,1,23,ADM,NUR
259020,1,7,ADM,NUR
259020,37,62,NUR,NUR
259020,23,26,NUR,NUR
259040,39,62,PAT,NUR
259040,7,23,NUR,NUR
259040,37,62,NUR,NUR
259040,23,26,NUR,NUR
259060,1,23,ADM,NUR
259060,37,48,NUR,PAT
259060,7,23,NUR,NUR
259060,30,56,MED,PAT
259060,37,62,NUR,NUR
259060,23,26,NUR,NUR
259080,1,23,ADM,NUR
259080,37,48,NUR,PAT
259080,7,23,NUR,NUR
259080,30,56,MED,PAT
259080,23,26,NUR,NUR
259100,37,48,NUR,PAT
259100,7,26,NUR,NUR
259100,30,56,MED,PAT
259100,48,62,PAT,NUR
259100,1,7,ADM,NUR
259100,37,62,NUR,NUR
259120,1,23,ADM,NUR
259120,37,48,NUR,PAT
259120,9,35,MED,MED
259120,48,62,PAT,NUR
259120,37,62,NUR,NUR
259140,1,23,ADM,NUR
259140,37,48,NUR,PAT
259140,30,56,MED,PAT
259180,1,23,ADM,NUR
259180,30,56,MED,PAT
259180,23,26,NUR,NUR
259200,1,23,ADM,NUR
259200,7,26,NUR,NUR
259200,23,26,NUR,NUR
259220,17,21,NUR,NUR
259220,1,23,ADM,NUR
259220,15,20,MED,NUR
259220,30,56,MED,PAT
259220,37,62,NUR,NUR
259220,23,26,NUR,NUR
259240,39,62,PAT,NUR
259240,15,72,MED,PAT
259240,1,23,ADM,NUR
259240,37,62,NUR,NUR
259240,23,26,NUR,NUR
259260,39,62,PAT,NUR
259260,15,72,MED,PAT
259260,37,62,NUR,NUR
259280,15,72,MED,PAT
259280,1,23,ADM,NUR
259280,7,23,NUR,NUR
259280,37,62,NUR,NUR
259280,23,26,NUR,NUR
259300,15,72,MED,PAT
259300,1,23,ADM,NUR
259300,1,7,ADM,NUR
259300,23,26,NUR,NUR
259320,15,72,MED,PAT
259320,1,23,ADM,NUR
259320,7,26,NUR,NUR
259320,1,7,ADM,NUR
259320,23,26,NUR,NUR
259340,15,72,MED,PAT
259340,1,23,ADM,NUR
259340,7,23,NUR,NUR
259340,7,26,NUR,NUR
259340,1,7,ADM,NUR
259340,23,26,NUR,NUR
259360,1,26,ADM,NUR
259360,7,26,NUR,NUR
259360,30,56,MED,PAT
259360,37,62,NUR,NUR
259360,23,26,NUR,NUR
259380,15,72,MED,PAT
259380,1,17,ADM,NUR
259380,7,26,NUR,NUR
259380,37,62,NUR,NUR
259400,15,72,MED,PAT
259400,7,26,NUR,NUR
259400,37,62,NUR,NUR
259420,15,72,MED,PAT
259420,7,26,NUR,NUR
259420,15,20,MED,NUR
259440,15,72,MED,PAT
259440,17,21,NUR,NUR
259440,7,26,NUR,NUR
259440,15,20,MED,NUR
259440,17,23,NUR,NUR
259440,17,26,NUR,NUR
259460,15,72,MED,PAT
259460,17,21,NUR,NUR
259460,7,26,NUR,NUR
259460,17,23,NUR,NUR
259460,17,26,NUR,NUR
259480,15,72,MED,PAT
259480,7,26,NUR,NUR
259480,30,56,MED,PAT
259480,37,62,NUR,NUR
259500,15,72,MED,PAT
259500,30,56,MED,PAT
259500,37,62,NUR,NUR
259520,15,72,MED,PAT
259520,37,62,NUR,NUR
259540,15,72,MED,PAT
259540,37,62,NUR,NUR
259560,15,72,MED,PAT
259560,21,31,NUR,ADM
259560,30,56,MED,PAT
259560,37,62,NUR,NUR
259580,15,72,MED,PAT
259580,23,31,NUR,ADM
259580,21,31,NUR,ADM
259580,30,56,MED,PAT
259580,21,23,NUR,NUR
259600,15,72,MED,PAT
259600,23,31,NUR,ADM
259600,21,31,NUR,ADM
259600,1,7,ADM,NUR
259600,23,26,NUR,NUR
259600,21,23,NUR,NUR
259620,15,72,MED,PAT
259620,1,23,ADM,NUR
259620,1,31,ADM,ADM
259620,23,31,NUR,ADM
259620,21,31,NUR,ADM
259620,7,26,NUR,NUR
259620,37,62,NUR,NUR
259620,1,21,ADM,NUR
259640,15,72,MED,PAT
259640,1,31,ADM,ADM
259640,23,31,NUR,ADM
259640,7,23,NUR,NUR
259640,37,45,NUR,PAT
259640,1,21,ADM,NUR
259660,15,72,MED,PAT
259660,21,31,NUR,ADM
259660,7,21,NUR,NUR
259660,1,21,ADM,NUR
259680,15,72,MED,PAT
259680,7,21,NUR,NUR
259700,15,72,MED,PAT
259700,21,31,NUR,ADM
259700,15,20,MED,NUR
259700,37,45,NUR,PAT
259700,1,21,ADM,NUR
259720,1,23,ADM,NUR
259720,1,31,ADM,ADM
259720,23,31,NUR,ADM
259720,21,31,NUR,ADM
259720,15,20,MED,NUR
259720,21,23,NUR,NUR
259720,1,21,ADM,NUR
259740,1,23,ADM,NUR
259740,23,31,NUR,ADM
259740,15,20,MED,NUR
259760,1,23,ADM,NUR
259760,1,31,ADM,ADM
259780,1,23,ADM,NUR
259780,1,31,ADM,ADM
259780,7,23,NUR,NUR
259800,1,23,ADM,NUR
259800,1,31,ADM,ADM
259800,7,23,NUR,NUR
259800,7,21,NUR,NUR
259800,37,62,NUR,NUR
259800,23,62,NUR,NUR
259820,1,23,ADM,NUR
259820,1,31,ADM,ADM
259820,1,62,ADM,NUR
259820,1,37,ADM,NUR
259820,37,62,NUR,NUR
259820,23,62,NUR,NUR
259840,1,23,ADM,NUR
259840,37,62,NUR,NUR
259860,21,37,NUR,NUR
259860,7,23,NUR,NUR
259860,7,37,NUR,NUR
259860,7,21,NUR,NUR
259860,37,62,NUR,NUR
259860,23,62,NUR,NUR
259880,1,31,ADM,ADM
259880,7,62,NUR,NUR
259880,37,62,NUR,NUR
259900,1,31,ADM,ADM
259900,7,23,NUR,NUR
259900,7,62,NUR,NUR
259920,1,31,ADM,ADM
259920,1,37,ADM,NUR
259920,20,37,NUR,NUR
259920,1,20,ADM,NUR
259920,1,7,ADM,NUR
259940,20,23,NUR,NUR
259940,1,62,ADM,NUR
259940,20,62,NUR,NUR
259940,31,37,ADM,NUR
259940,1,20,ADM,NUR
259940,37,62,NUR,NUR
259940,23,62,NUR,NUR
259940,23,37,NUR,NUR
259960,21,37,NUR,NUR
259960,20,62,NUR,NUR
259960,23,62,NUR,NUR
259980,21,37,NUR,NUR
259980,9,15,MED,MED
259980,21,23,NUR,NUR
259980,23,37,NUR,NUR
260000,21,37,NUR,NUR
260000,21,23,NUR,NUR
260000,23,37,NUR,NUR
260020,21,37,NUR,NUR
260020,20,62,NUR,NUR
260020,9,15,MED,MED
260020,23,62,NUR,NUR
260040,21,37,NUR,NUR
260040,20,62,NUR,NUR
260040,23,62,NUR,NUR
260040,21,23,NUR,NUR
260060,21,37,NUR,NUR
260060,23,31,NUR,ADM
260060,23,62,NUR,NUR
260080,21,37,NUR,NUR
260080,23,31,NUR,ADM
260080,37,62,NUR,NUR
260080,31,62,ADM,NUR
260100,21,37,NUR,NUR
260100,23,31,NUR,ADM
260140,21,37,NUR,NUR
260160,9,30,MED,MED
260160,21,37,NUR,NUR
260160,26,37,NUR,NUR
260160,7,31,NUR,ADM
260160,23,62,NUR,NUR
260180,9,30,MED,MED
260180,21,37,NUR,NUR
260180,26,62,NUR,NUR
260180,7,37,NUR,NUR
260180,7,31,NUR,ADM
260180,23,62,NUR,NUR
260200,21,37,NUR,NUR
260200,7,31,NUR,ADM
260200,9,15,MED,MED
260200,23,62,NUR,NUR
260220,21,37,NUR,NUR
260220,26,37,NUR,NUR
260220,7,31,NUR,ADM
260220,15,30,MED,MED
260240,21,37,NUR,NUR
260240,23,62,NUR,NUR
260260,21,37,NUR,NUR
260260,7,31,NUR,ADM
260260,37,62,NUR,NUR
260280,37,62,NUR,NUR
260280,1,15,ADM,MED
260300,21,37,NUR,NUR
260300,26,37,NUR,NUR
260300,37,62,NUR,NUR
260300,23,62,NUR,NUR
260300,21,23,NUR,NUR
260300,23,37,NUR,NUR
260320,26,37,NUR,NUR
260340,21,37,NUR,NUR
260340,23,62,NUR,NUR
260340,21,23,NUR,NUR
260360,21,37,NUR,NUR
260380,21,37,NUR,NUR
260400,23,62,NUR,NUR
260420,21,37,NUR,NUR
260420,20,62,NUR,NUR
260420,37,62,NUR,NUR
260440,21,37,NUR,NUR
260460,21,37,NUR,NUR
260480,21,37,NUR,NUR
260480,23,62,NUR,NUR
260500,21,37,NUR,NUR
260500,37,62,NUR,NUR
260500,23,62,NUR,NUR
260520,26,62,NUR,NUR
260540,21,37,NUR,NUR
260560,26,62,NUR,NUR
260560,23,62,NUR,NUR
260580,23,62,NUR,NUR
260600,23,62,NUR,NUR
260620,21,37,NUR,NUR
260620,20,23,NUR,NUR
260620,23,62,NUR,NUR
260640,21,37,NUR,NUR
260660,21,37,NUR,NUR
260660,20,23,NUR,NUR
260660,7,31,NUR,ADM
260660,23,62,NUR,NUR
260680,20,23,NUR,NUR
260680,23,62,NUR,NUR
260700,21,37,NUR,NUR
260700,23,62,NUR,NUR
260720,21,37,NUR,NUR
260720,15,30,MED,MED
260740,21,37,NUR,NUR
260740,15,30,MED,MED
260740,37,62,NUR,NUR
260740,23,62,NUR,NUR
260760,20,23,NUR,NUR
260760,21,62,NUR,NUR
260760,15,30,MED,MED
260760,37,62,NUR,NUR
260760,23,62,NUR,NUR
260780,21,37,NUR,NUR
260780,20,23,NUR,NUR
260780,21,62,NUR,NUR
260780,37,62,NUR,NUR
260780,23,62,NUR,NUR
260800,21,37,NUR,NUR
260800,15,30,MED,MED
260800,23,26,NUR,NUR
260800,23,62,NUR,NUR
260800,23,37,NUR,NUR
260820,21,37,NUR,NUR
260820,23,62,NUR,NUR
260820,23,37,NUR,NUR
